hashedEmail,start_time,end_time,original_start_time,original_end_time
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,1:14:00 AM,2:48:00 AM,1.72031E+12,1.72032E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,6:44:00 AM,9:29:00 AM,1.72491E+12,1.72492E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,4:11:00 AM,4:17:00 AM,1.72413E+12,1.72413E+12
b3510c708bd50bf9f75e6e02bb6fe14edb705e0ea671ee769a45c613750e8b58,9:43:00 PM,12:42:00 AM,1.72462E+12,1.72463E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,2:29:00 AM,2:44:00 AM,1.71384E+12,1.71384E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,6:55:00 AM,7:21:00 AM,1.72042E+12,1.72042E+12
7a4686586d290c67179275c7c3dfb4ea02f4d317d9ee0e2cee98baa27877a875,12:22:00 AM,12:40:00 AM,1.71971E+12,1.71971E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,7:20:00 AM,7:26:00 AM,1.72241E+12,1.72241E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,2:50:00 AM,2:55:00 AM,1.71954E+12,1.71954E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,11:02:00 PM,12:08:00 AM,1.71625E+12,1.71625E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,12:46:00 AM,1:13:00 AM,1.71738E+12,1.71738E+12
f3c813577c458ba0dfef80996f8f32c93b6e8af1fa939732842f2312358a88e9,10:42:00 PM,10:54:00 PM,1.7146E+12,1.7146E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,4:43:00 AM,5:03:00 AM,1.71877E+12,1.71877E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,12:47:00 AM,1:13:00 AM,1.72213E+12,1.72213E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,9:59:00 PM,10:03:00 PM,1.7197E+12,1.7197E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,11:08:00 PM,11:13:00 PM,1.71357E+12,1.71357E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,11:08:00 PM,12:16:00 AM,1.71599E+12,1.71599E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,12:08:00 AM,1:01:00 AM,1.71832E+12,1.71833E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,2:41:00 AM,3:24:00 AM,1.71453E+12,1.71453E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,9:25:00 PM,10:16:00 PM,1.7184E+12,1.7184E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,9:03:00 PM,9:25:00 PM,1.71563E+12,1.71564E+12
9782452b8e41d1f140374eec34c84f464df6ed12e2777e5b4f7150912b8ab78c,8:28:00 PM,9:41:00 PM,1.71624E+12,1.71624E+12
c871393f513c68e313874ac9d192a0b8be7bf99a96bff0ab46beb343ee4217d5,2:01:00 AM,2:58:00 AM,1.72446E+12,1.72447E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,7:30:00 AM,7:37:00 AM,1.72094E+12,1.72094E+12
e74c60a92c0100e7240be56d66969db85856152b048c639331a3595f901461ae,2:08:00 AM,2:13:00 AM,1.71902E+12,1.71902E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,3:51:00 AM,5:25:00 AM,1.72171E+12,1.72171E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,6:03:00 AM,6:43:00 AM,1.71869E+12,1.71869E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,4:28:00 AM,4:41:00 AM,1.7192E+12,1.7192E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,12:25:00 AM,1:41:00 AM,1.71504E+12,1.71505E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,6:12:00 PM,6:18:00 PM,1.71925E+12,1.71925E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,5:11:00 AM,5:25:00 AM,1.71575E+12,1.71575E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,1:40:00 AM,3:21:00 AM,1.71651E+12,1.71652E+12
f3c813577c458ba0dfef80996f8f32c93b6e8af1fa939732842f2312358a88e9,3:18:00 AM,5:58:00 AM,1.71462E+12,1.71463E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,11:13:00 PM,11:20:00 PM,1.71763E+12,1.71763E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,8:28:00 PM,8:38:00 PM,1.71555E+12,1.71555E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,4:14:00 AM,5:40:00 AM,1.71592E+12,1.71592E+12
1d2371d8a35c8831034b25bda8764539ab7db0f63938696917c447128a2540dd,7:04:00 AM,7:09:00 AM,1.72034E+12,1.72034E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,7:18:00 AM,7:22:00 AM,1.71861E+12,1.71861E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,12:36:00 AM,12:41:00 AM,1.72325E+12,1.72325E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,6:22:00 PM,6:45:00 PM,1.72055E+12,1.72055E+12
e74c60a92c0100e7240be56d66969db85856152b048c639331a3595f901461ae,5:33:00 PM,5:38:00 PM,1.71338E+12,1.71338E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,5:18:00 AM,6:11:00 AM,1.72534E+12,1.72534E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,6:16:00 PM,6:44:00 PM,1.71536E+12,1.71537E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,9:20:00 PM,9:50:00 PM,1.71538E+12,1.71538E+12
a175d4741dc84e6baf77901f6e8e0a06f54809a34e6b5211159bced346f7fb3e,2:29:00 AM,4:24:00 AM,1.72265E+12,1.72266E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,1:25:00 AM,1:36:00 AM,1.71505E+12,1.71505E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,10:09:00 PM,10:14:00 PM,1.71953E+12,1.71953E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,6:56:00 PM,7:27:00 PM,1.72012E+12,1.72012E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,8:09:00 PM,9:08:00 PM,1.71909E+12,1.71909E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,3:25:00 AM,3:31:00 AM,1.72024E+12,1.72024E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,4:02:00 AM,4:11:00 AM,1.71419E+12,1.71419E+12
9782452b8e41d1f140374eec34c84f464df6ed12e2777e5b4f7150912b8ab78c,4:46:00 AM,7:13:00 AM,1.71739E+12,1.7174E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,5:26:00 AM,5:31:00 AM,1.72422E+12,1.72422E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,4:29:00 AM,5:27:00 AM,1.72059E+12,1.72059E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,7:24:00 AM,7:30:00 AM,1.72483E+12,1.72483E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,7:53:00 PM,8:00:00 PM,1.71649E+12,1.71649E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,5:30:00 AM,6:43:00 AM,1.72646E+12,1.72647E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,4:58:00 AM,5:07:00 AM,1.7173E+12,1.7173E+12
4bed6f49b672974f706aa7f020b4f29020326bf594520593557cd381a51559b8,7:41:00 PM,9:22:00 PM,1.72168E+12,1.72168E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,11:50:00 PM,11:54:00 PM,1.71323E+12,1.71323E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,3:59:00 AM,5:04:00 AM,1.72119E+12,1.72119E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,4:13:00 PM,4:19:00 PM,1.71423E+12,1.71423E+12
ab1f44f93c3b828f55458971db393052d9711df3e0e7ff69540bfebfcec555ff,7:12:00 AM,7:24:00 AM,1.72595E+12,1.72595E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,1:09:00 AM,2:20:00 AM,1.72472E+12,1.72473E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,2:31:00 AM,5:23:00 AM,1.72049E+12,1.7205E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,5:41:00 AM,7:59:00 AM,1.72344E+12,1.72345E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,3:25:00 AM,4:15:00 AM,1.71609E+12,1.71609E+12
42eafe96ed5c1684e3b5cc614d1b01a117173d3ec6898abcf1177d9822bd39f7,4:31:00 AM,4:36:00 AM,1.71506E+12,1.71506E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,5:20:00 AM,5:30:00 AM,1.71964E+12,1.71964E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,1:17:00 AM,1:31:00 AM,1.71686E+12,1.71686E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,7:55:00 PM,8:14:00 PM,1.71649E+12,1.7165E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,3:08:00 AM,4:54:00 AM,1.7192E+12,1.7192E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,5:21:00 PM,5:26:00 PM,1.71856E+12,1.71856E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,6:05:00 AM,6:13:00 AM,1.71904E+12,1.71904E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,3:28:00 AM,3:35:00 AM,1.71963E+12,1.71963E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,7:12:00 PM,8:52:00 PM,1.71615E+12,1.71615E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,4:59:00 AM,9:12:00 AM,1.72266E+12,1.72268E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,9:07:00 PM,10:02:00 PM,1.71555E+12,1.71555E+12
9782452b8e41d1f140374eec34c84f464df6ed12e2777e5b4f7150912b8ab78c,2:52:00 AM,3:26:00 AM,1.71686E+12,1.71687E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,2:56:00 PM,4:26:00 PM,1.71665E+12,1.71665E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,8:48:00 PM,9:44:00 PM,1.71434E+12,1.71434E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,3:33:00 PM,4:50:00 PM,1.71976E+12,1.71977E+12
0d4d71be33e2bc7266ee4983002bd930f69d304288a8663529c875f40f1750f3,3:40:00 AM,4:04:00 AM,1.72499E+12,1.72499E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,5:48:00 PM,5:54:00 PM,1.71994E+12,1.71994E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,6:19:00 AM,8:13:00 AM,1.72629E+12,1.7263E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,11:34:00 PM,11:40:00 PM,1.71936E+12,1.71936E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,12:16:00 AM,12:21:00 AM,1.72342E+12,1.72342E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,11:07:00 PM,11:13:00 PM,1.71357E+12,1.71357E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,4:01:00 PM,5:41:00 PM,1.71544E+12,1.71545E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,12:10:00 AM,1:50:00 AM,1.72152E+12,1.72153E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,4:01:00 AM,4:26:00 AM,1.71972E+12,1.71972E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,11:51:00 PM,12:57:00 AM,1.71867E+12,1.71867E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,6:12:00 AM,7:34:00 AM,1.72336E+12,1.72336E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,3:58:00 AM,4:59:00 AM,1.71471E+12,1.71471E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,8:41:00 PM,11:20:00 PM,1.71978E+12,1.71979E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,4:24:00 AM,5:00:00 AM,1.71817E+12,1.71817E+12
c57fa94e436cf49a929d0168e47d26fec3d900b321775e280ef136979c01d5a4,1:51:00 AM,2:44:00 AM,1.72585E+12,1.72585E+12
8d713786e0bf0371cd928a91d32d1e37b14e14e49744cdebac90885c05c48afa,5:00:00 AM,5:11:00 AM,1.71393E+12,1.71394E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,6:25:00 PM,7:13:00 PM,1.72098E+12,1.72098E+12
9782452b8e41d1f140374eec34c84f464df6ed12e2777e5b4f7150912b8ab78c,8:37:00 AM,9:19:00 AM,1.71758E+12,1.71758E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,5:57:00 AM,6:23:00 AM,1.71843E+12,1.71843E+12
f19e136ddde68f365afc860c725ccff54307dedd13968e896a9f890c40aea436,2:09:00 AM,2:16:00 AM,1.72585E+12,1.72585E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,3:32:00 AM,5:19:00 AM,1.71998E+12,1.71998E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,3:35:00 PM,6:55:00 PM,1.71985E+12,1.71986E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,11:57:00 PM,12:06:00 AM,1.71867E+12,1.71867E+12
70db3a16ef58cf8bf6d8658c426ba4a5fcd7523a0abdd413f14466c41181215d,5:18:00 PM,5:33:00 PM,1.71571E+12,1.71571E+12
18936844e06b6c7871dce06384e2d142dd86756941641ef39cf40a9967ea14e3,8:02:00 PM,8:10:00 PM,1.71624E+12,1.71624E+12
8af6e04a9067b009303e36cf39f7e7d53f9473e74b4633876ddd79769158b665,7:05:00 PM,7:19:00 PM,1.72168E+12,1.72168E+12
a1e0438d568b9c05a93cadaf99969e4d44794d19dea31edd723cbc916f878c33,2:12:00 AM,2:58:00 AM,1.72447E+12,1.72447E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,4:10:00 AM,4:24:00 AM,1.71428E+12,1.71428E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,5:25:00 PM,5:40:00 PM,1.71916E+12,1.71916E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,8:47:00 PM,8:58:00 PM,1.71434E+12,1.71434E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,6:11:00 PM,6:28:00 PM,1.71727E+12,1.71727E+12
75f275366c0dbb8b23957b97aaaf77db5d6517fb846d3d4d209bd391ae3d39f6,2:13:00 PM,2:37:00 PM,1.71362E+12,1.71362E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,2:14:00 AM,3:57:00 AM,1.72248E+12,1.72248E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,4:39:00 AM,4:48:00 AM,1.7186E+12,1.7186E+12
20ae3f8b5323674fe6e537bc91928841cfc2a00c1b36522fd25370bb6fa89d36,8:17:00 PM,8:52:00 PM,1.71857E+12,1.71857E+12
e3e1bef1ce259c995332635c0ec630a575713451cbe742d7ca93e4c03d0826df,8:11:00 AM,8:16:00 AM,1.7149E+12,1.7149E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,6:20:00 PM,7:33:00 PM,1.71537E+12,1.71537E+12
e74c60a92c0100e7240be56d66969db85856152b048c639331a3595f901461ae,10:56:00 PM,11:02:00 PM,1.71322E+12,1.71322E+12
9ba67e127e4e70d909f6237644bb4674b17bc6ae5c9e735f88cfc50e22b499c6,12:44:00 AM,12:55:00 AM,1.72066E+12,1.72066E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,4:41:00 AM,5:57:00 AM,1.72413E+12,1.72413E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,5:31:00 AM,6:31:00 AM,1.71359E+12,1.71359E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,5:07:00 AM,6:58:00 AM,1.7269E+12,1.7269E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,5:09:00 AM,5:41:00 AM,1.71826E+12,1.71826E+12
42eafe96ed5c1684e3b5cc614d1b01a117173d3ec6898abcf1177d9822bd39f7,1:31:00 AM,1:36:00 AM,1.71954E+12,1.71954E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,5:08:00 AM,5:25:00 AM,1.72197E+12,1.72197E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,1:06:00 AM,1:22:00 AM,1.7153E+12,1.7153E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,6:16:00 AM,7:00:00 AM,1.72483E+12,1.72483E+12
0d4d71be33e2bc7266ee4983002bd930f69d304288a8663529c875f40f1750f3,3:14:00 AM,3:59:00 AM,1.72507E+12,1.72508E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,7:03:00 AM,7:28:00 AM,1.71688E+12,1.71688E+12
18936844e06b6c7871dce06384e2d142dd86756941641ef39cf40a9967ea14e3,4:44:00 AM,5:05:00 AM,1.71955E+12,1.71955E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,7:40:00 PM,9:55:00 PM,1.71736E+12,1.71737E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,6:13:00 PM,6:25:00 PM,1.71744E+12,1.71744E+12
fb0005032363ec3b30c2ae668f78f5076b7e77de0c6a249e924eee608cd0a1fa,8:10:00 AM,8:46:00 AM,1.71256E+12,1.71257E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,9:59:00 PM,10:32:00 PM,1.71667E+12,1.71668E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,6:12:00 AM,8:08:00 AM,1.71852E+12,1.71853E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,2:42:00 AM,3:02:00 AM,1.71565E+12,1.71566E+12
8e0aac3020b3fd9cdef4840b533b4b105aaf1ce1f6f2df3f328ba2a44cecfdc1,4:32:00 AM,5:37:00 AM,1.72629E+12,1.72629E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,9:16:00 PM,9:23:00 PM,1.72445E+12,1.72445E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,11:36:00 PM,11:59:00 PM,1.71504E+12,1.71504E+12
cb00c16dc2043f435a7a8c2a473656e4119ffa7173bab7ec7455715173912498,10:26:00 PM,10:47:00 PM,1.71348E+12,1.71348E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,7:41:00 PM,7:57:00 PM,1.71675E+12,1.71675E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,2:00:00 AM,2:14:00 AM,1.71928E+12,1.71928E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,4:12:00 AM,5:43:00 AM,1.71592E+12,1.71592E+12
7ea2a6532a9a7f33e1ad6067015746bbbbacaabb8cba0f430129f851c0aa59d9,7:57:00 AM,8:10:00 AM,1.72621E+12,1.72622E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,1:35:00 AM,3:19:00 AM,1.71842E+12,1.71842E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,8:09:00 PM,8:45:00 PM,1.72583E+12,1.72583E+12
9782452b8e41d1f140374eec34c84f464df6ed12e2777e5b4f7150912b8ab78c,3:27:00 AM,4:23:00 AM,1.71687E+12,1.71687E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,10:08:00 PM,10:46:00 PM,1.72678E+12,1.72679E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,2:02:00 AM,2:34:00 AM,1.72317E+12,1.72317E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,5:27:00 AM,5:42:00 AM,1.71765E+12,1.71765E+12
e74c60a92c0100e7240be56d66969db85856152b048c639331a3595f901461ae,3:50:00 AM,3:57:00 AM,1.71505E+12,1.71505E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,10:42:00 PM,10:48:00 PM,1.71901E+12,1.71901E+12
c57fa94e436cf49a929d0168e47d26fec3d900b321775e280ef136979c01d5a4,12:55:00 AM,2:43:00 AM,1.71427E+12,1.71427E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,12:25:00 AM,1:03:00 AM,1.7147E+12,1.7147E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,3:54:00 PM,5:16:00 PM,1.7221E+12,1.7221E+12
e74c60a92c0100e7240be56d66969db85856152b048c639331a3595f901461ae,10:44:00 PM,10:49:00 PM,1.71953E+12,1.71953E+12
0d4d71be33e2bc7266ee4983002bd930f69d304288a8663529c875f40f1750f3,3:15:00 AM,3:48:00 AM,1.72447E+12,1.72447E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,11:38:00 PM,1:06:00 AM,1.72601E+12,1.72602E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,3:00:00 AM,7:05:00 AM,1.72378E+12,1.72379E+12
f1b432523542f90c61176a555ccb2144468d76c91a32d74082ab8c101f9d25b6,3:54:00 AM,4:07:00 AM,1.72283E+12,1.72283E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,3:09:00 AM,3:17:00 AM,1.71963E+12,1.71963E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,4:19:00 AM,4:37:00 AM,1.71333E+12,1.71333E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,5:19:00 PM,5:28:00 PM,1.72279E+12,1.72279E+12
9782452b8e41d1f140374eec34c84f464df6ed12e2777e5b4f7150912b8ab78c,8:57:00 AM,11:10:00 AM,1.71775E+12,1.71776E+12
e74c60a92c0100e7240be56d66969db85856152b048c639331a3595f901461ae,3:52:00 AM,3:56:00 AM,1.71955E+12,1.71955E+12
9782452b8e41d1f140374eec34c84f464df6ed12e2777e5b4f7150912b8ab78c,5:42:00 AM,8:34:00 AM,1.71722E+12,1.71723E+12
e74c60a92c0100e7240be56d66969db85856152b048c639331a3595f901461ae,4:30:00 AM,4:37:00 AM,1.71506E+12,1.71506E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,8:01:00 PM,9:30:00 PM,1.71917E+12,1.71918E+12
fc0224c81384770e93ca717f32713960144bf0b52ff67639433a5c06a653a882,11:26:00 PM,11:42:00 PM,1.714E+12,1.714E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,7:03:00 AM,7:06:00 AM,1.72189E+12,1.72189E+12
f3c813577c458ba0dfef80996f8f32c93b6e8af1fa939732842f2312358a88e9,4:54:00 AM,6:17:00 AM,1.71454E+12,1.71454E+12
e74c60a92c0100e7240be56d66969db85856152b048c639331a3595f901461ae,6:45:00 PM,7:15:00 PM,1.72306E+12,1.72306E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,2:33:00 AM,3:35:00 AM,1.72412E+12,1.72412E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,2:33:00 AM,2:41:00 AM,1.71695E+12,1.71695E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,7:38:00 AM,7:45:00 AM,1.72094E+12,1.72094E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,8:57:00 PM,10:07:00 PM,1.71797E+12,1.71797E+12
